id,menu_id,name,price,description,ingredients
2153,280,Pancakes with Maple Syrup,19.76,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2154,280,Turkey Bacon & Eggs,25.48,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2155,280,Avocado Toast,8.35,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2156,280,French Toast,6.12,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2157,280,Beef Sausage Breakfast,17.63,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2158,281,French Toast,15.57,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2159,281,Avocado Toast,17.96,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2160,281,Breakfast Burrito,14.62,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2161,281,Turkey Bacon & Eggs,20.82,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2162,281,Scrambled Eggs Meal,12.94,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2163,281,Paratha with Omelette,14.87,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2164,281,Granola Yogurt Bowl,15.03,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2165,281,Beef Sausage Breakfast,9.60,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2166,281,Omelette with Cheese,9.14,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2167,281,Pancakes with Maple Syrup,22.77,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2168,282,Paratha with Omelette,15.24,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2169,282,Beef Sausage Breakfast,23.08,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2170,282,Granola Yogurt Bowl,19.64,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2171,282,Avocado Toast,7.61,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2172,282,Pancakes with Maple Syrup,15.66,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2173,282,French Toast,9.41,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2174,282,Omelette with Cheese,27.02,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2175,282,Scrambled Eggs Meal,7.46,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2176,282,Breakfast Burrito,20.85,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2177,282,Turkey Bacon & Eggs,25.11,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2178,283,Beef Sausage Breakfast,27.73,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2179,283,Breakfast Burrito,18.79,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2180,283,Granola Yogurt Bowl,6.33,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2181,283,Omelette with Cheese,24.90,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2182,283,Paratha with Omelette,29.94,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2183,283,Turkey Bacon & Eggs,11.84,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2184,283,Pancakes with Maple Syrup,17.98,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2185,283,Avocado Toast,23.69,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2186,283,Scrambled Eggs Meal,14.79,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2187,283,French Toast,14.62,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2188,284,Mushroom Alfredo Pizza,24.99,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2189,284,Hawaiian Pizza,12.04,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2190,284,Margherita Pizza,7.45,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2191,284,Tandoori Chicken Pizza,22.91,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2192,284,BBQ Chicken Pizza,23.39,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2193,284,Spicy Chicken Fajita Pizza,26.67,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2194,284,Mediterranean Olive Pizza,29.60,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2195,284,Pepperoni Pizza,14.11,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2196,284,Veggie Supreme Pizza,7.54,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2197,284,Four-Cheese Pizza,25.42,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2198,285,Mushroom Alfredo Pizza,13.60,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2199,285,Four-Cheese Pizza,29.14,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2200,285,BBQ Chicken Pizza,27.96,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2201,285,Spicy Chicken Fajita Pizza,28.47,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2202,285,Mediterranean Olive Pizza,13.56,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2203,285,Tandoori Chicken Pizza,14.36,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2204,285,Hawaiian Pizza,15.73,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2205,285,Margherita Pizza,9.69,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2206,285,Veggie Supreme Pizza,25.89,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2207,285,Pepperoni Pizza,17.00,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2208,286,Mediterranean Olive Pizza,12.18,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2209,286,Pepperoni Pizza,7.83,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2210,286,Mushroom Alfredo Pizza,12.87,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2211,286,Four-Cheese Pizza,17.49,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2212,286,Tandoori Chicken Pizza,25.35,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2213,286,Spicy Chicken Fajita Pizza,13.61,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2214,286,Veggie Supreme Pizza,18.19,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2215,286,BBQ Chicken Pizza,19.88,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2216,286,Hawaiian Pizza,19.93,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2217,286,Margherita Pizza,23.75,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2218,287,Four-Cheese Pizza,17.85,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2219,287,Spicy Chicken Fajita Pizza,12.72,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2220,287,Mushroom Alfredo Pizza,26.09,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2221,287,Margherita Pizza,21.43,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2222,287,Mediterranean Olive Pizza,9.43,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2223,287,Pepperoni Pizza,11.62,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2224,287,BBQ Chicken Pizza,11.36,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2225,287,Veggie Supreme Pizza,19.79,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2226,287,Hawaiian Pizza,17.93,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2227,287,Tandoori Chicken Pizza,10.71,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2228,288,Mediterranean Olive Pizza,24.33,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2229,288,Tandoori Chicken Pizza,19.55,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2230,288,Hawaiian Pizza,6.62,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2231,288,Mushroom Alfredo Pizza,21.67,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2232,288,Four-Cheese Pizza,15.92,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2233,288,BBQ Chicken Pizza,23.61,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2234,288,Margherita Pizza,16.93,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2235,288,Veggie Supreme Pizza,21.40,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2236,288,Pepperoni Pizza,19.17,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2237,288,Spicy Chicken Fajita Pizza,7.90,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2238,289,Tandoori Chicken Pizza,17.61,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2239,289,Mushroom Alfredo Pizza,5.28,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2240,289,Pepperoni Pizza,9.74,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2241,289,Mediterranean Olive Pizza,22.70,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2242,289,Four-Cheese Pizza,26.99,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2243,289,Margherita Pizza,17.69,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2244,289,Hawaiian Pizza,14.78,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2245,289,Veggie Supreme Pizza,21.06,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2246,289,BBQ Chicken Pizza,5.36,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2247,289,Spicy Chicken Fajita Pizza,29.52,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2248,290,Hawaiian Pizza,27.72,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2249,290,Four-Cheese Pizza,15.93,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2250,290,Veggie Supreme Pizza,24.74,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2251,290,Margherita Pizza,25.60,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2252,290,Mediterranean Olive Pizza,16.71,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2253,290,Mushroom Alfredo Pizza,19.33,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2254,290,Spicy Chicken Fajita Pizza,18.99,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2255,290,Pepperoni Pizza,13.08,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2256,290,Tandoori Chicken Pizza,23.07,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2257,290,BBQ Chicken Pizza,21.62,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2258,291,Mushroom Alfredo Pizza,24.72,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2259,291,Mediterranean Olive Pizza,14.59,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2260,291,Veggie Supreme Pizza,8.82,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2261,291,BBQ Chicken Pizza,18.81,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2262,291,Margherita Pizza,21.58,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2263,291,Hawaiian Pizza,20.34,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2264,291,Four-Cheese Pizza,14.66,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2265,291,Spicy Chicken Fajita Pizza,28.14,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2266,291,Tandoori Chicken Pizza,25.68,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2267,291,Pepperoni Pizza,28.96,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2268,292,BBQ Chicken Pizza,9.39,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2269,292,Tandoori Chicken Pizza,8.43,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2270,292,Veggie Supreme Pizza,9.96,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2271,292,Four-Cheese Pizza,18.40,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2272,292,Hawaiian Pizza,28.27,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2273,292,Spicy Chicken Fajita Pizza,16.95,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2274,292,Margherita Pizza,23.69,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2275,292,Mushroom Alfredo Pizza,25.07,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2276,292,Pepperoni Pizza,6.98,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2277,292,Mediterranean Olive Pizza,14.74,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2278,293,Spicy Chicken Fajita Pizza,5.57,A delicious spicy chicken fajita pizza prepared fresh.,"Salt, Pepper, Oil"
2279,293,Mushroom Alfredo Pizza,12.74,A delicious mushroom alfredo pizza prepared fresh.,"Salt, Pepper, Oil"
2280,293,Tandoori Chicken Pizza,15.64,A delicious tandoori chicken pizza prepared fresh.,"Salt, Pepper, Oil"
2281,293,Hawaiian Pizza,12.12,A delicious hawaiian pizza prepared fresh.,"Salt, Pepper, Oil"
2282,293,Margherita Pizza,13.96,A delicious margherita pizza prepared fresh.,"Flour Dough, Tomatoes, Fresh Basil, Mozzarella Cheese"
2283,293,Four-Cheese Pizza,8.10,A delicious four-cheese pizza prepared fresh.,"Salt, Pepper, Oil"
2284,293,Pepperoni Pizza,8.12,A delicious pepperoni pizza prepared fresh.,"Flour Dough, Mozzarella, Pepperoni"
2285,293,Veggie Supreme Pizza,28.79,A delicious veggie supreme pizza prepared fresh.,"Salt, Pepper, Oil"
2286,293,Mediterranean Olive Pizza,19.36,A delicious mediterranean olive pizza prepared fresh.,"Salt, Pepper, Oil"
2287,293,BBQ Chicken Pizza,27.82,A delicious bbq chicken pizza prepared fresh.,"Dough, BBQ Sauce, Chicken, Onion"
2288,294,Barbeque Chicken Tikka,27.19,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2289,294,Grilled Chicken Breast,29.56,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2290,294,Grilled Prawns,25.04,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2291,294,Peri Peri Grilled Wings,13.51,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2292,294,Smoked Sausage Combo,23.53,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2293,294,Korean BBQ Short Ribs,8.79,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2294,294,BBQ Platter Mix,29.46,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2295,294,Beef Steak Ribeye,21.60,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2296,294,BBQ Lamb Chops,16.57,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2297,294,Smoked Beef Ribs,26.98,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2298,295,BBQ Platter Mix,27.59,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2299,295,Smoked Beef Ribs,6.92,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2300,295,Barbeque Chicken Tikka,17.38,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2301,295,Korean BBQ Short Ribs,21.28,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2302,295,Beef Steak Ribeye,16.10,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2303,295,Grilled Chicken Breast,13.86,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2304,295,BBQ Lamb Chops,13.28,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2305,295,Smoked Sausage Combo,15.56,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2306,295,Grilled Prawns,29.90,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2307,295,Peri Peri Grilled Wings,18.26,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2308,296,Peri Peri Grilled Wings,8.95,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2309,296,Smoked Beef Ribs,7.58,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2310,296,BBQ Platter Mix,13.53,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2311,296,Smoked Sausage Combo,10.20,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2312,296,Barbeque Chicken Tikka,25.98,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2313,296,Grilled Prawns,19.33,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2314,296,Grilled Chicken Breast,29.85,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2315,296,Korean BBQ Short Ribs,12.61,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2316,296,Beef Steak Ribeye,27.93,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2317,296,BBQ Lamb Chops,7.81,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2318,297,BBQ Lamb Chops,21.16,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2319,297,Peri Peri Grilled Wings,26.93,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2320,297,BBQ Platter Mix,19.40,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2321,297,Smoked Sausage Combo,14.07,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2322,297,Grilled Prawns,8.43,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2323,297,Beef Steak Ribeye,29.26,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2324,297,Grilled Chicken Breast,12.31,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2325,297,Barbeque Chicken Tikka,12.11,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2326,297,Korean BBQ Short Ribs,8.23,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2327,297,Smoked Beef Ribs,23.41,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2328,298,BBQ Lamb Chops,8.36,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2329,298,Smoked Beef Ribs,18.52,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2330,298,BBQ Platter Mix,30.00,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2331,298,Smoked Sausage Combo,13.98,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2332,298,Barbeque Chicken Tikka,15.44,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2333,298,Korean BBQ Short Ribs,6.12,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2334,298,Beef Steak Ribeye,27.18,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2335,298,Grilled Prawns,17.27,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2336,298,Grilled Chicken Breast,12.10,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2337,298,Peri Peri Grilled Wings,6.93,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2338,299,BBQ Platter Mix,18.28,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2339,299,Smoked Beef Ribs,23.31,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2340,299,Grilled Prawns,5.89,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2341,299,Peri Peri Grilled Wings,28.95,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2342,299,Beef Steak Ribeye,17.04,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2343,299,Grilled Chicken Breast,27.00,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2344,299,Barbeque Chicken Tikka,18.96,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2345,299,Korean BBQ Short Ribs,22.75,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2346,299,Smoked Sausage Combo,26.50,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2347,299,BBQ Lamb Chops,7.96,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2348,300,Beef Steak Ribeye,21.12,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2349,300,Smoked Beef Ribs,27.02,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2350,300,Korean BBQ Short Ribs,13.72,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2351,300,BBQ Lamb Chops,5.31,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2352,300,Peri Peri Grilled Wings,12.31,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2353,300,BBQ Platter Mix,18.13,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2354,300,Grilled Prawns,25.17,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2355,300,Barbeque Chicken Tikka,10.29,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2356,300,Smoked Sausage Combo,27.67,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2357,300,Grilled Chicken Breast,19.32,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2358,301,Smoked Sausage Combo,24.74,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2359,301,BBQ Lamb Chops,14.58,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2360,301,Barbeque Chicken Tikka,7.65,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2361,301,Smoked Beef Ribs,21.91,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2362,301,Grilled Chicken Breast,8.93,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2363,301,Korean BBQ Short Ribs,11.31,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2364,301,Grilled Prawns,28.64,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2365,301,Beef Steak Ribeye,10.64,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2366,301,Peri Peri Grilled Wings,16.50,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2367,301,BBQ Platter Mix,21.91,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2368,302,Beef Steak Ribeye,10.73,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2369,302,Grilled Prawns,13.56,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2370,302,Smoked Sausage Combo,26.07,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2371,302,BBQ Lamb Chops,9.07,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2372,302,BBQ Platter Mix,14.03,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2373,302,Korean BBQ Short Ribs,15.78,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2374,302,Smoked Beef Ribs,6.11,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2375,302,Grilled Chicken Breast,20.59,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2376,302,Peri Peri Grilled Wings,12.52,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2377,302,Barbeque Chicken Tikka,25.36,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2378,303,BBQ Lamb Chops,22.63,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2379,303,Smoked Sausage Combo,22.78,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2380,303,Beef Steak Ribeye,8.91,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2381,303,Grilled Prawns,28.99,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2382,303,Smoked Beef Ribs,21.71,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2383,303,Peri Peri Grilled Wings,25.62,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2384,303,Korean BBQ Short Ribs,7.30,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2385,303,Grilled Chicken Breast,11.97,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2386,303,BBQ Platter Mix,29.70,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2387,303,Barbeque Chicken Tikka,8.32,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
